property_id,living_area,total_area,rooms,bathrooms,bedrooms,garage,garden,balcony,furnished,pool,floors,price,latitude,longitude,type_apartment,type_house,description
4733,96.0,192.0,3.0,1.0,2.0,0,0,1,0,1,2.0,296736.0,36.4512897,10.7355915,0,1,"This property offers 96 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a balcony, a swimming pool. Ideal for residential use. The asking price is approximately 296736 TND."
4734,90.0,90.0,3.0,1.0,2.0,0,0,0,0,0,2.0,398011.0,43.7060453,7.2562256,0,1,"This property offers 90 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 398011 TND."
4735,150.0,150.0,3.0,1.0,2.0,0,0,1,0,0,8.0,373135.0,35.8288284,10.6405254,0,1,"This property offers 150 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 8 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 373135 TND."
4736,111.0,192.0,2.0,1.0,1.0,1,1,0,0,0,1.0,850000.0,36.9051527,10.2982512,0,1,"This property offers 111 m² of living space on a 111 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. It also features a garage, a garden. Ideal for residential use. The asking price is approximately 850000 TND."
4737,130.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,417910.0,35.8288284,10.6405254,0,1,"This property offers 130 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 417910 TND."
4738,60.0,60.0,3.0,1.0,3.0,0,0,0,0,0,3.0,139303.0,35.8288284,10.6405254,0,1,"This property offers 60 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. Ideal for residential use. The asking price is approximately 139303 TND."
4739,140.0,140.0,3.0,2.0,2.0,0,0,1,0,0,2.0,630000.0,36.85483045,10.2847585688,0,1,"This property offers 140 m² of living space on a 140 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 630000 TND."
4740,5.123,192.0,4.0,1.0,3.0,0,1,0,0,0,2.0,360000.0,33.7735976,10.8861887575,0,0,"This property offers 5 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garden. Suitable for land development. The asking price is approximately 360000 TND."
4741,65.0,72.0,3.0,1.0,3.0,0,0,0,0,0,5.0,145273.0,35.8749788,10.5935183037,0,1,"This property offers 65 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. Ideal for residential use. The asking price is approximately 145273 TND."
4742,144.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,318409.0,35.8288284,10.6405254,0,1,"This property offers 144 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 318409 TND."
4743,13.85,13.85,4.0,1.0,3.0,0,0,0,0,0,2.0,380000.0,36.3014563,10.4540907,0,0,"This property offers 13 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 380000 TND."
4744,160.0,160.0,4.0,2.0,3.0,1,0,0,0,0,5.0,520000.0,36.85483045,10.2847585688,0,1,"This property offers 160 m² of living space on a 160 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 5 floors. It also features a garage. Ideal for residential use. The asking price is approximately 520000 TND."
4745,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,280000.0,36.8113307,10.0947037,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 280000 TND."
4746,120.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,293532.0,35.8288284,10.6405254,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 293532 TND."
4747,120.0,150.0,3.0,1.0,3.0,0,0,0,0,1,4.0,389453.0,36.0317203,10.5064796,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 389453 TND."
4748,154.0,119.0,4.0,1.0,3.0,0,0,0,0,0,2.0,491624.0,35.8288284,10.6405254,0,1,"This property offers 154 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 491624 TND."
4749,160.0,160.0,4.0,2.0,3.0,1,0,0,0,0,5.0,520000.0,36.85483045,10.2847585688,0,1,"This property offers 160 m² of living space on a 160 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 5 floors. It also features a garage. Ideal for residential use. The asking price is approximately 520000 TND."
4750,130.0,130.0,4.0,1.0,3.0,0,0,1,0,0,5.0,305000.0,36.9545287,10.2485774,0,1,"This property offers 130 m² of living space on a 130 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 305000 TND."
4751,92.0,92.0,2.0,1.0,3.0,0,0,0,0,0,2.0,353233.0,36.4012665,10.5572826516,0,1,"This property offers 92 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 353233 TND."
4752,55.0,192.0,2.0,1.0,1.0,0,0,0,0,1,2.0,240456.0,36.4012665,10.5572826516,0,1,"This property offers 55 m² of living space on a 180 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 240456 TND."
4753,118.0,192.0,3.0,1.0,2.0,0,0,0,0,0,2.0,432267.0,36.8811985,10.211819,0,1,"This property offers 118 m² of living space on a 118 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 432267 TND."
4754,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,180000.0,36.8622616,10.1697459,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 180000 TND."
4755,155.0,155.0,4.0,1.0,3.0,0,0,0,0,0,4.0,383085.0,36.9685735,10.1219855063,0,1,"This property offers 155 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 383085 TND."
4756,115.0,192.0,3.0,2.0,2.0,0,1,1,0,0,2.0,401000.0,36.8947789,10.2201739647,0,1,"This property offers 115 m² of living space on a 115 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony, a garden. Ideal for residential use. The asking price is approximately 401000 TND."
4757,119.0,192.0,3.0,1.0,2.0,0,0,0,0,0,2.0,582090.0,33.687261879,-5.3570109556,0,1,"This property offers 119 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 582090 TND."
4758,270.0,270.0,4.0,1.0,3.0,0,0,1,0,0,2.0,975126.0,42.8225242,2.1551881,0,1,"This property offers 270 m² of living space on a 170 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 975126 TND."
4759,120.0,120.0,4.0,1.0,3.0,0,0,0,0,1,2.0,477614.0,36.4012665,10.5572826516,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 477614 TND."
4760,100.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,447762.0,36.4012665,10.5572826516,0,1,"This property offers 100 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 447762 TND."
4761,482.0,192.0,4.0,3.0,3.0,0,1,0,0,1,2.0,361500.0,36.8113307,10.0947037,1,0,"This property offers 482 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a garden, a swimming pool. This property serves other purposes. The asking price is approximately 361500 TND."
4762,146.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,437811.0,35.8288284,10.6405254,0,1,"This property offers 146 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 437811 TND."
4763,139.0,192.0,4.0,2.0,3.0,0,0,0,0,0,1.0,585000.0,36.85483045,10.2847585688,0,1,"This property offers 139 m² of living space on a 139 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. Ideal for residential use. The asking price is approximately 585000 TND."
4764,100.0,100.0,3.0,1.0,2.0,0,0,1,0,0,2.0,248757.0,36.7624363,9.8336190783,0,1,"This property offers 100 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 248757 TND."
4765,184.0,294.0,5.0,1.0,3.0,0,0,0,0,0,2.0,547266.0,35.8288284,10.6405254,0,1,"This property offers 184 m² of living space on a 180 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 547266 TND."
4766,60.0,60.0,3.0,1.0,2.0,0,0,0,0,0,1.0,89553.0,36.85630205,10.3150315389,0,1,"This property offers 60 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 89553 TND."
4767,165.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,447762.0,35.8288284,10.6405254,0,1,"This property offers 165 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 447762 TND."
4768,115.0,192.0,3.0,2.0,2.0,0,0,1,1,1,2.0,429755.0,36.4012665,10.5572826516,0,1,"This property offers 115 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony, a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 429755 TND."
4769,137.0,137.0,4.0,1.0,3.0,0,0,0,1,0,2.0,502487.0,36.8749751,10.2454267,0,1,"This property offers 137 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 502487 TND."
4770,324.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,220000.0,36.8606537,10.208700573,0,0,"This property offers 324 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 220000 TND."
4771,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,800.0,36.7531147,10.0685193663,1,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 800 TND."
4772,120.0,120.0,4.0,1.0,3.0,0,0,0,0,0,2.0,248757.0,36.7624363,9.8336190783,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 248757 TND."
4773,115.0,192.0,3.0,2.0,2.0,0,1,1,0,0,2.0,401000.0,36.8947789,10.2201739647,0,1,"This property offers 115 m² of living space on a 115 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony, a garden. Ideal for residential use. The asking price is approximately 401000 TND."
4774,120.0,120.0,4.0,1.0,3.0,0,0,0,0,0,4.0,248757.0,36.8002068,10.1857757,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 248757 TND."
4775,240.0,192.0,4.0,3.0,3.0,0,1,1,0,1,2.0,869748.0,36.4012665,10.5572826516,0,1,"This property offers 240 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a balcony, a garden, a swimming pool. Ideal for residential use. The asking price is approximately 869748 TND."
4776,100.0,100.0,3.0,1.0,3.0,0,0,0,0,0,2.0,293532.0,36.8002068,10.1857757,0,1,"This property offers 100 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 293532 TND."
4777,127.0,192.0,4.0,1.0,3.0,1,0,1,0,0,1.0,330000.0,36.8491478,10.2639359,0,1,"This property offers 127 m² of living space on a 127 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. It also features a garage, a balcony. Ideal for residential use. The asking price is approximately 330000 TND."
4778,13.85,13.85,4.0,1.0,3.0,0,0,0,0,0,2.0,380000.0,36.3014563,10.4540907,0,0,"This property offers 13 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 380000 TND."
4779,120.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,348258.0,36.8002068,10.1857757,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 348258 TND."
4780,163.0,280.0,4.0,2.0,3.0,1,1,0,0,0,2.0,400000.0,33.7735976,10.8861887575,0,1,"This property offers 163 m² of living space on a 147 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden. Ideal for residential use. The asking price is approximately 400000 TND."
4781,140.0,155.0,3.0,1.0,3.0,0,0,0,1,1,4.0,317712.0,36.0317203,10.5064796,0,1,"This property offers 140 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 317712 TND."
4782,45.0,192.0,2.0,1.0,3.0,0,0,0,1,0,2.0,184081.0,36.884365,39.062645,0,1,"This property offers 45 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 184081 TND."
4783,136.0,136.0,4.0,1.0,3.0,0,0,1,0,0,4.0,330000.0,36.85483045,10.2847585688,0,1,"This property offers 136 m² of living space on a 136 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 330000 TND."
4784,267.0,192.0,4.0,2.0,3.0,0,1,0,0,0,6.0,729000.0,36.8622616,10.1697459,0,1,"This property offers 267 m² of living space on a 155 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a garden. Ideal for residential use. The asking price is approximately 729000 TND."
4785,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,480000.0,36.385973755,10.4582026824,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 480000 TND."
4786,141.0,141.0,3.0,1.0,2.0,0,0,1,0,0,1.0,243782.0,36.8184978367,10.1853806811,0,1,"This property offers 141 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 243782 TND."
4787,97.0,192.0,3.0,1.0,2.0,0,0,0,0,0,2.0,576080.0,33.687261879,-5.3570109556,0,1,"This property offers 97 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 576080 TND."
4788,127.0,192.0,3.0,1.0,3.0,0,0,0,0,0,3.0,238807.0,35.90524105,10.5620744856,0,1,"This property offers 127 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. Ideal for residential use. The asking price is approximately 238807 TND."
4789,300.0,300.0,5.0,1.0,3.0,0,0,0,0,0,1.0,537315.0,35.8288284,10.6405254,0,1,"This property offers 300 m² of living space on a 180 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 537315 TND."
4790,332.0,192.0,4.0,1.0,3.0,0,0,0,0,0,1.0,265000.0,36.385973755,10.4582026824,1,0,"This property offers 332 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. This property serves other purposes. The asking price is approximately 265000 TND."
4791,80.0,104.0,3.0,1.0,3.0,0,0,0,0,0,4.0,413933.0,36.8184978367,10.1853806811,0,1,"This property offers 80 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 413933 TND."
4792,97.0,192.0,3.0,1.0,2.0,0,0,0,0,0,2.0,576080.0,33.687261879,-5.3570109556,0,1,"This property offers 97 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 576080 TND."
4793,13.85,13.85,4.0,1.0,3.0,0,0,0,0,0,2.0,380000.0,36.3014563,10.4540907,0,0,"This property offers 13 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 380000 TND."
4794,146.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,437811.0,35.8288284,10.6405254,0,1,"This property offers 146 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 437811 TND."
4795,163.0,280.0,4.0,2.0,3.0,1,1,0,0,0,2.0,400000.0,33.7735976,10.8861887575,0,1,"This property offers 163 m² of living space on a 147 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden. Ideal for residential use. The asking price is approximately 400000 TND."
4796,104.0,125.0,3.0,1.0,3.0,0,0,0,0,0,8.0,268656.0,35.8288284,10.6405254,0,1,"This property offers 104 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 8 floors. Ideal for residential use. The asking price is approximately 268656 TND."
4797,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,1400000.0,36.8622616,10.1697459,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 1400000 TND."
4798,134.4,192.0,4.0,1.0,3.0,0,0,0,0,0,1.0,592000.0,35.89131005,10.5852113285,0,1,"This property offers 134 m² of living space on a 112 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 592000 TND."
4799,115.0,139.0,3.0,1.0,3.0,0,0,0,0,0,2.0,783881.0,33.687261879,-5.3570109556,0,1,"This property offers 115 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 783881 TND."
4800,114.0,192.0,4.0,1.0,3.0,0,0,1,0,0,5.0,250000.0,36.8370597,10.1477835,0,1,"This property offers 114 m² of living space on a 110 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 250000 TND."
4801,245.0,245.0,4.0,2.0,3.0,1,1,0,0,1,2.0,270000.0,36.385973755,10.4582026824,1,0,"This property offers 245 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden, a swimming pool. This property serves other purposes. The asking price is approximately 270000 TND."
4802,221.3,192.0,4.0,3.0,3.0,1,0,0,0,0,1.0,947000.0,36.8601075,10.2898885,0,1,"This property offers 221 m² of living space on a 221 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. It also features a garage. Ideal for residential use. The asking price is approximately 947000 TND."
4803,220.0,300.0,4.0,1.0,3.0,0,0,0,0,0,2.0,417910.0,36.0317203,10.5064796,0,1,"This property offers 220 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 417910 TND."
4804,82.0,105.0,3.0,1.0,3.0,0,0,0,0,0,2.0,278606.0,35.8288284,10.6405254,0,1,"This property offers 82 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 278606 TND."
4805,204.2,204.2,4.0,3.0,3.0,1,0,0,0,0,2.0,881000.0,36.8601075,10.2898885,0,1,"This property offers 204 m² of living space on a 204 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a garage. Ideal for residential use. The asking price is approximately 881000 TND."
4806,80.0,105.0,3.0,1.0,3.0,0,0,0,0,0,2.0,335286.0,35.8288284,10.6405254,0,1,"This property offers 80 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 335286 TND."
4807,450.0,192.0,4.0,2.0,3.0,1,1,1,0,0,2.0,750000.0,36.385973755,10.4582026824,0,1,"This property offers 450 m² of living space on a 210 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a balcony, a garden. Ideal for residential use. The asking price is approximately 750000 TND."
4808,77.0,92.0,2.0,1.0,3.0,0,0,0,1,0,1.0,1069123.0,36.8002068,10.1857757,0,1,"This property offers 77 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1069123 TND."
4809,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,280000.0,36.8113307,10.0947037,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 280000 TND."
4810,72.0,82.0,3.0,1.0,3.0,0,0,0,0,0,2.0,328360.0,35.8288284,10.6405254,0,0,"This property offers 72 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. The asking price is approximately 328360 TND."
4811,180.0,190.0,5.0,3.0,3.0,1,0,1,0,0,5.0,1550.0,36.8660799,10.1693915,0,1,"This property offers 180 m² of living space on a 180 m² plot. It includes 5 rooms, 3 bedrooms, and 3 bathrooms. The property spans 5 floors. It also features a garage, a balcony. Ideal for residential use. The asking price is approximately 1550 TND."
4812,150.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,562777.0,36.4512897,10.7355915,0,1,"This property offers 150 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 562777 TND."
4813,75.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,201493.0,36.385973755,10.4582026824,0,1,"This property offers 75 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 201493 TND."
4814,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,1400000.0,36.8622616,10.1697459,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 1400000 TND."
4815,150.0,150.0,4.0,2.0,3.0,0,0,1,0,0,2.0,388061.0,33.687261879,-5.3570109556,0,1,"This property offers 150 m² of living space on a 150 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 388061 TND."
4816,450.0,192.0,4.0,3.0,3.0,1,1,1,1,0,1.0,690000.0,33.8688772,10.8695549858,0,1,"This property offers 450 m² of living space on a 170 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. It also features a garage, a balcony, a garden, is fully furnished. Ideal for residential use. The asking price is approximately 690000 TND."
4817,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,480000.0,36.385973755,10.4582026824,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 480000 TND."
4818,104.0,125.0,2.0,1.0,3.0,0,0,0,1,0,4.0,1444010.0,36.8002068,10.1857757,0,1,"This property offers 104 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1444010 TND."
4819,104.0,192.0,3.0,1.0,2.0,0,0,0,0,1,2.0,332548.0,36.4012665,10.5572826516,0,1,"This property offers 104 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 332548 TND."
4820,102.0,142.0,3.0,1.0,3.0,0,0,0,0,0,2.0,497512.0,36.884365,39.062645,0,1,"This property offers 102 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 497512 TND."
4821,138.0,156.0,4.0,1.0,3.0,0,0,0,0,0,4.0,308458.0,35.8288284,10.6405254,0,1,"This property offers 138 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 308458 TND."
4822,104.0,125.0,3.0,1.0,3.0,0,0,0,0,0,8.0,268656.0,35.8288284,10.6405254,0,1,"This property offers 104 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 8 floors. Ideal for residential use. The asking price is approximately 268656 TND."
4823,196.0,196.0,4.0,1.0,3.0,0,0,0,1,0,3.0,585075.0,36.9685735,10.1219855063,0,1,"This property offers 196 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 585075 TND."
4824,180.0,180.0,4.0,3.0,3.0,0,0,1,0,0,2.0,427860.0,36.9685735,10.1219855063,0,1,"This property offers 180 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 427860 TND."
4825,164.0,192.0,2.0,1.0,3.0,0,0,0,0,0,2.0,318409.0,36.8456561,11.0935701,0,1,"This property offers 164 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 318409 TND."
